Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),3/364,0.5024618403672286,0.5562464880685095,0,0,1.1248845798707294,0.7741855929479007,PINK1;ZNRF3;NEDD8
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),3/367,0.5079530702072653,0.561661104373191,0,0,1.11544184981685,0.7555626262644152,PINK1;ZNRF3;NEDD8
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/96,0.5083056813962635,0.561661104373191,0,0,1.4245133381398702,0.9639286846225495,CDC42EP4
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),2/232,0.5104397738491442,0.5634910986593081,0,0,1.176791604197901,0.7913719049122245,GJA1;PINK1
GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),1/97,0.5119370564623147,0.5646153316829458,0,0,1.4096033105022832,0.9438049684362376,GPC5
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),2/234,0.515023106270657,0.5664713647355529,0,0,1.1665279429250892,0.7740420490044353,PREX2;ARHGAP24
GO_Biological_Process_2023,Translation (GO:0006412),2/234,0.515023106270657,0.5664713647355529,0,0,1.1665279429250892,0.7740420490044353,RPS14;EIF4EBP2
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),1/98,0.5155417933513556,0.5664713647355529,0,0,1.3950007061149554,0.9242394508391598,FGFR3
GO_Biological_Process_2023,RNA Splicing (GO:0008380),1/98,0.5155417933513556,0.5664713647355529,0,0,1.3950007061149554,0.9242394508391598,RNPC3
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),2/236,0.519578290704838,0.5703750509692774,0,0,1.156439728853522,0.7571647759650431,PRDX5;IL17D
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),1/100,0.5226721271590139,0.5732376166702116,0,0,1.366680503666805,0.8867035673377484,PINK1
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),3/377,0.5260289752026174,0.5760330264479748,0,0,1.0850601604278074,0.697041542277767,PINK1;FGF1;AGT
GO_Biological_Process_2023,rRNA Processing (GO:0006364),1/101,0.5261981081293206,0.5760330264479748,0,0,1.352945205479452,0.8686956829204631,RPS14
GO_Biological_Process_2023,Activation Of GTPase Activity (GO:0090630),1/102,0.529698218759658,0.5787898052990146,0,0,1.339481893394819,0.8511708667303012,ARHGAP24
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.529698218759658,0.5787898052990146,0,0,1.339481893394819,0.8511708667303012,RGN
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),2/241,0.5308420595011538,0.5795025816220929,0,0,1.1319578704371664,0.7168584393630693,PINK1;BCL2
GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),1/103,0.533172647494211,0.5815083731689868,0,0,1.3262825678216492,0.8341123574824278,SLC25A33
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),1/104,0.5366215816928466,0.5847290617521868,0,0,1.3133395398324246,0.8175041174861595,AGT
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),2/245,0.5397241612403072,0.5857528050207095,0,0,1.1130977721016035,0.6864441485376853,HTRA1;BCL2
GO_Biological_Process_2023,Cellular Response To Organonitrogen Compound (GO:0071417),1/105,0.5400452070038263,0.5857528050207095,0,0,1.300645416227608,0.8013307966341157,GABRB1
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),1/105,0.5400452070038263,0.5857528050207095,0,0,1.300645416227608,0.8013307966341157,SASH1
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.5400452070038263,0.5857528050207095,0,0,1.300645416227608,0.8013307966341157,BCL2
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),1/105,0.5400452070038263,0.5857528050207095,0,0,1.300645416227608,0.8013307966341157,PINK1
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),1/106,0.5434437079423835,0.5883564110781176,0,0,1.2881930854533594,0.7855776956622087,KCNIP2
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.5434437079423835,0.5883564110781176,0,0,1.2881930854533594,0.7855776956622087,SMARCA2
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),1/107,0.5468172676327964,0.5898422310512963,0,0,1.2759757043163609,0.7702307336143929,PINK1
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),1/107,0.5468172676327964,0.5898422310512963,0,0,1.2759757043163609,0.7702307336143929,EIF4EBP2
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),1/107,0.5468172676327964,0.5898422310512963,0,0,1.2759757043163609,0.7702307336143929,SMARCA2
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),1/107,0.5468172676327964,0.5898422310512963,0,0,1.2759757043163609,0.7702307336143929,GABRB1
GO_Biological_Process_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),1/108,0.5501660678196252,0.5923705880907196,0,0,1.2639866854436053,0.755276416603605,PDGFRB
GO_Biological_Process_2023,Lipid Transport (GO:0006869),1/108,0.5501660678196252,0.5923705880907196,0,0,1.2639866854436053,0.755276416603605,PITPNC1
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),1/109,0.5534902889894007,0.595406068173817,0,0,1.2522196854388634,0.7407018081652689,FGFR2
GO_Biological_Process_2023,Response To Lipid (GO:0033993),1/110,0.5567901103914096,0.5978647906661857,0,0,1.2406685936910895,0.7264945015765867,PAQR8
GO_Biological_Process_2023,Regulation Of JNK Cascade (GO:0046328),1/110,0.5567901103914096,0.5978647906661857,0,0,1.2406685936910895,0.7264945015765867,PINK1
GO_Biological_Process_2023,Cytoskeleton Organization (GO:0007010),1/111,0.5600657098292469,0.6008348242845151,0,0,1.229327521793275,0.7126425942830281,WASF3
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),1/112,0.5633172639896432,0.6037736856761721,0,0,1.2181907935332592,0.6991346626161795,ADRB2
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),1/114,0.5697489360271254,0.6084547061376637,0,0,1.1965086677172991,0.6731072918879456,PDGFRB
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),1/114,0.5697489360271254,0.6084547061376637,0,0,1.1965086677172991,0.6731072918879456,IL17D
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),1/114,0.5697489360271254,0.6084547061376637,0,0,1.1965086677172991,0.6731072918879456,BCL2
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),1/114,0.5697489360271254,0.6084547061376637,0,0,1.1965086677172991,0.6731072918879456,ZNRF3
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),2/260,0.5719957418278592,0.6103013390181411,0,0,1.0475808607324244,0.5852035299804357,OPHN1;WASF3
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1/117,0.5792204458027738,0.617451090055579,0,0,1.1653873405762871,0.6363855572024882,AXL
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),1/119,0.5854194400788214,0.6234955012221594,0,0,1.1455189226840028,0.6133414132133002,PINK1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),2/270,0.5925901094669124,0.6305629413912361,0,0,1.007977354606279,0.5274265034651757,HTRA1;BCL2
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),1/122,0.5945482577227854,0.630938250094657,0,0,1.1169478093512963,0.5807608027356562,PINK1
GO_Biological_Process_2023,Fatty Acid Metabolic Process (GO:0006631),1/122,0.5945482577227854,0.630938250094657,0,0,1.1169478093512963,0.5807608027356562,ACSL6
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/122,0.5945482577227854,0.630938250094657,0,0,1.1169478093512963,0.5807608027356562,PDGFRB
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),2/272,0.5966201002647564,0.63241243411624,0,0,1.0004086845466156,0.5166857913452603,PDGFRB;FGF1
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),1/123,0.5975466086560571,0.63241243411624,0,0,1.1077363575117898,0.5703989196677781,PPM1L
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.5975466086560571,0.63241243411624,0,0,1.1077363575117898,0.5703989196677781,FGFR2
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),1/124,0.6005229361440448,0.634423424474757,0,0,1.0986746853769909,0.5602740373448748,AXL
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),1/124,0.6005229361440448,0.634423424474757,0,0,1.0986746853769909,0.5602740373448748,AGT
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),1/125,0.6034774009218667,0.6364041642995357,0,0,1.0897591692443658,0.5503792567872249,MEIS2
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),1/125,0.6034774009218667,0.6364041642995357,0,0,1.0897591692443658,0.5503792567872249,BCL2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),1/126,0.6064101623523668,0.6383549834048575,0,0,1.080986301369863,0.5407079278510692,PINK1
GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),1/126,0.6064101623523668,0.6383549834048575,0,0,1.080986301369863,0.5407079278510692,WASF3
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),2/281,0.6143880207450924,0.6457516384788684,0,0,0.967692497837103,0.4713906866930704,RNASEK;KCNA2
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),1/129,0.6150798049294056,0.6457516384788684,0,0,1.0554901541095891,0.5129716510258235,ME1
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),1/129,0.6150798049294056,0.6457516384788684,0,0,1.0554901541095891,0.5129716510258235,SMARCA2
GO_Biological_Process_2023,Golgi Organization (GO:0007030),1/130,0.6179273254097114,0.6470127146163852,0,0,1.047254964426038,0.5041322287360538,SYNE1
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),1/130,0.6179273254097114,0.6470127146163852,0,0,1.047254964426038,0.5041322287360538,BMPR1B
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),1/130,0.6179273254097114,0.6470127146163852,0,0,1.047254964426038,0.5041322287360538,SMARCA2
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),2/284,0.620177298563616,0.6487924001832327,0,0,0.957251161653216,0.4573266241617917,RNASEK;KCNA2
GO_Biological_Process_2023,Synapse Organization (GO:0050808),1/131,0.6207539229409574,0.6488199247760539,0,0,1.039146469968388,0.4954863756856019,GPM6A
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),1/132,0.6235597501724592,0.6511753281251811,0,0,1.0311617693192512,0.4870287248971278,FGFR2
GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),1/133,0.6263449588700734,0.6535050500069173,0,0,1.0232980489829804,0.4787540927230219,FBLN1
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1/134,0.6291096993637172,0.6558093152518326,0,0,1.0155525800803378,0.4706574722407233,BCL2
GO_Biological_Process_2023,Gene Expression (GO:0010467),2/296,0.6426701996345572,0.6693535029762747,0,0,0.917616701853155,0.4056999951821656,RPS14;EIF4EBP2
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),1/140,0.6452766017245678,0.6714749456604284,0,0,0.9714201241746327,0.4255560504241487,ZNRF3
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),1/144,0.6556636925113501,0.6810814920448298,0,0,0.944055944055944,0.3984928917637423,ARHGAP5
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),1/144,0.6556636925113501,0.6810814920448298,0,0,0.944055944055944,0.3984928917637423,FBLN1
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),1/146,0.6607433800086452,0.6857539128786907,0,0,0.9309400094473312,0.3857719926157113,CTNNA2
GO_Biological_Process_2023,Protein Glycosylation (GO:0006486),1/147,0.6632552428819778,0.6877554365504414,0,0,0.9245167948958528,0.3796023257893465,MGAT4C
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),1/149,0.6682236863449982,0.691690716594164,0,0,0.9119307663828212,0.3676287488435162,FBLN1
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.6682236863449982,0.691690716594164,0,0,0.9119307663828212,0.3676287488435162,PTCH1
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),1/150,0.6706805357984857,0.6936248699179076,0,0,0.9057644571113358,0.3618188049466462,RPS14
GO_Biological_Process_2023,Protein Transport (GO:0015031),2/313,0.6727339982500481,0.6951388115134152,0,0,0.8667036256791218,0.3435658892884048,BBS2;RAB34
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),1/152,0.6755401550684977,0.6974271828596836,0,0,0.893676857479815,0.3505382041944703,AGT
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),1/155,0.6826963506241392,0.7041985978878916,0,0,0.87613413983277,0.3344248695253931,BMPR1B
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),2/320,0.6845090348558712,0.7054511819012869,0,0,0.8473216222077641,0.3211801715625823,IL17D;AGT
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),1/158,0.6896957603868332,0.7101758091668788,0,0,0.8592618445161854,0.3192198185831502,PINK1
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),1/159,0.691994647548081,0.7118144134749137,0,0,0.8537801283162822,0.3143422559516898,AXL
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),6/938,0.6924945990294538,0.7118144134749137,0,0,0.8638937083371382,0.317441924535149,FGF1;BMPR1B;SMARCA2;MEIS2;PFKM;FGFR2
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),2/328,0.697542406732131,0.716378482175246,0,0,0.8261899724984134,0.2975869929230024,ADRB2;WASF3
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),1/163,0.7010222642130735,0.7193257175867829,0,0,0.832530018603078,0.2957276765552045,GJA1
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),1/166,0.707620059859019,0.7254643918032899,0,0,0.8172685761726858,0.2826506763368003,PINK1
GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),1/167,0.7097870278819604,0.7270537844247013,0,0,0.8123040105627991,0.2784499473914715,AGT
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),1/172,0.7203849064760419,0.7372689277215742,0,0,0.7883521589361532,0.2585555560119494,PTPRM
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),1/174,0.7245156177995988,0.7408533507248283,0,0,0.779159078311822,0.2510855407568432,PDGFRB
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),1/178,0.7325960825054889,0.7484668815199059,0,0,0.7613961767665042,0.2369166252343276,AXL
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",1/180,0.7365475900537325,0.751852475041862,0,0,0.7528124282543812,0.2301960598283891,RNPC3
GO_Biological_Process_2023,RNA Processing (GO:0006396),1/183,0.742366362978731,0.7571366279860933,0,0,0.7402905313864218,0.2205417341026325,RNPC3
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),1/196,0.7661411027691891,0.7807090407648003,0,0,0.6904812082894275,0.1839365426212497,SYNE1
GO_Biological_Process_2023,Golgi Vesicle Transport (GO:0048193),1/197,0.7678769659786756,0.7818021959316568,0,0,0.686923399496785,0.1814341644156969,GABARAPL2
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),1/199,0.771310392425737,0.7846203215443865,0,0,0.6799155942991559,0.1765498763566782,SLC25A33
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),2/384,0.7767843768205643,0.7895075691995218,0,0,0.7030510922549197,0.1775854150477497,BCL2;UNG
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",1/211,0.7908769961887576,0.8031386550443973,0,0,0.6406718851924331,0.1503098424800495,RNPC3
GO_Biological_Process_2023,mRNA Processing (GO:0006397),1/214,0.7955029891802219,0.8071411568360427,0,0,0.6315518682873497,0.1444868618398097,RNPC3
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),2/406,0.8026195678679925,0.8136616255514729,0,0,0.6640150221918744,0.1459999317194265,PRDX5;AXL
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),2/411,0.8081110750679369,0.8185248775816989,0,0,0.6557288592867381,0.1397068109712768,RAB34;ADRB2
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),7/1243,0.8150277407573534,0.8248220655389868,0,0,0.7531148867313916,0.1540369439644442,FGF1;BMPR1B;SMARCA2;MEIS2;PFKM;FGFR2;AGT
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),1/240,0.8315660006372338,0.8408373196837896,0,0,0.5621023671691409,0.1036767508294704,AGT
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1/246,0.8389465560852291,0.8475732558907327,0,0,0.5481688565837294,0.0962629868116412,AGT
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),6/1127,0.8421023840751761,0.8500331428293088,0,0,0.7110672461897621,0.122199520029435,GJA1;PINK1;EPHX2;FGF1;BMPR1B;SMARCA2
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),1/288,0.8823516550000059,0.8898995733490221,0,0,0.4669466851224285,0.0584451953549887,UNG
GO_Biological_Process_2023,DNA Repair (GO:0006281),1/291,0.8849642140750754,0.8917716311064221,0,0,0.462045347189419,0.0564656705322275,UNG
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),1/298,0.8908382434383296,0.8969242433935017,0,0,0.4509939578432729,0.0521314798153206,FGFR2
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),1/308,0.898716502441241,0.9040842631213508,0,0,0.4360804961849092,0.0465680078735226,AXL
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),1/316,0.9046103341272994,0.9092374969617102,0,0,0.4248314851054577,0.0425897803760426,MARCKSL1
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),1/336,0.9178965143413504,0.9218057839935708,0,0,0.3990594970353711,0.0341876762006639,PINK1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),2/557,0.9187765435548456,0.9219042934903514,0,0,0.4796023609816713,0.0406282372747264,SMARCA2;AGT
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),10/2028,0.937892230208713,0.9402848124286332,0,0,0.6451064507027989,0.0413643738286071,RPS14;EDNRB;PER3;PTCH1;FGF1;BMPR1B;SMARCA2;MEIS2;PFKM;FGFR2
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),1/452,0.9657040943735856,0.9673450529026828,0,0,0.2946572305075479,0.0102828926993916,SMARCA2
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),1/456,0.9667241400658358,0.9675447887416132,0,0,0.2920066235134728,0.0098821168287392,SMARCA2
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),2/1922,0.9999907197448126,0.9999907197448126,0,0,0.1288290229885057,1.1955717564943291e-06,SMARCA2;AGT
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",6/37,2.741460408760971e-07,6.086042107449356e-05,0,0,27.209334248455733,411.1222894509221,GLUD1;GOT1;GPT2;NAT8L;GLUL;ASPA
KEGG_2021_Human,Retrograde endocannabinoid signaling,8/148,1.3923296773807186e-05,0.0013679050315483,0,0,8.104008221993833,90.6185911868714,MAPK10;GRIA2;NDUFA8;GABRB1;NDUFS3;NDUFA1;ADCY2;GABRG1
KEGG_2021_Human,Arginine biosynthesis,4/22,1.8485203129031983e-05,0.0013679050315483,0,0,30.823620823620825,335.9324637752937,GLUD1;GOT1;GPT2;GLUL
KEGG_2021_Human,GABAergic synapse,6/89,5.007752297349426e-05,0.0027793025250289,0,0,10.135862599333503,100.36468601290969,GABARAPL2;GABRB1;GABARAPL1;ADCY2;GLUL;GABRG1
KEGG_2021_Human,Calcium signaling pathway,9/240,7.270399887140994e-05,0.0032280575498906,0,0,5.539808018068888,52.789463083111016,PDGFRB;GNA14;EDNRB;ASPH;ADCY2;ADRB2;FGF1;FGFR3;FGFR2
KEGG_2021_Human,Pathways in cancer,13/531,0.00015333106884106212,0.0052370499994133,0,0,3.621203826427707,31.80471137550918,PDGFRB;GSTM3;ARHGEF12;PTCH1;ADCY2;FGF1;AGT;MAPK10;EDNRB;BCL2;CTNNA2;FGFR3;FGFR2
KEGG_2021_Human,Central carbon metabolism in cancer,5/70,0.00016513220718870767,0.0052370499994133,0,0,10.719393282773565,93.35266792228512,PDGFRB;LDHB;FGFR3;PFKM;FGFR2
KEGG_2021_Human,Fatty acid degradation,4/43,0.0002766567746533795,0.0076772254966312,0,0,14.211224672763134,116.42876793643744,HADHB;ACAA2;ALDH2;ACSL6
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",4/48,0.0004239714479817862,0.0100127939843122,0,0,12.593134138588685,97.79632079108428,HADHB;ALDH6A1;ACAA2;ALDH2
KEGG_2021_Human,Arginine and proline metabolism,4/50,0.0004961294316551132,0.0100127939843122,0,0,12.04439039221648,91.6418365827904,OAT;ALDH2;GOT1;SAT1
KEGG_2021_Human,Cysteine and methionine metabolism,4/50,0.0004961294316551132,0.0100127939843122,0,0,12.04439039221648,91.6418365827904,LDHB;GOT1;ADI1;PSAT1
KEGG_2021_Human,Neuroactive ligand-receptor interaction,9/341,0.0009616460205084568,0.0177904513794064,0,0,3.834664745940283,26.638895001230956,GRM3;GRIA2;ADCYAP1R1;GABRB1;EDNRB;S1PR1;ADRB2;AGT;GABRG1
KEGG_2021_Human,Pentose phosphate pathway,3/30,0.0013655214674009,0.0217466305099222,0,0,15.29783950617284,100.9078980170498,RGN;PFKM;PGM1
KEGG_2021_Human,Glycolysis / Gluconeogenesis,4/67,0.0014994099412823,0.0217466305099222,0,0,8.786768786768787,57.13757746898329,LDHB;ALDH2;PFKM;PGM1
KEGG_2021_Human,Amyotrophic lateral sclerosis,9/364,0.001511860031269,0.0217466305099222,0,0,3.5819963257807714,23.262969154422077,GABARAPL2;GRIA2;NDUFA8;GABARAPL1;COX7B;PINK1;BCL2;NDUFS3;NDUFA1
KEGG_2021_Human,Mitophagy,4/68,0.0015841290949989,0.0217466305099222,0,0,8.649038461538462,55.76658250330502,MAPK10;GABARAPL2;GABARAPL1;PINK1
KEGG_2021_Human,Thermogenesis,7/232,0.0016652825165255,0.0217466305099222,0,0,4.361777777777778,27.90560953434781,NDUFA8;COX7B;ACSL6;NDUFS3;NDUFA1;ADCY2;SMARCA2
KEGG_2021_Human,Pathways of neurodegeneration,10/475,0.0027309511398777,0.0336817307251594,0,0,3.043403186563064,17.965529564567746,MAPK10;GABARAPL2;GRIA2;NDUFA8;GABARAPL1;COX7B;PINK1;BCL2;NDUFS3;NDUFA1
KEGG_2021_Human,Peroxisome,4/82,0.0031434088341335,0.0347457370809493,0,0,7.091626322395554,40.865124031675215,PRDX5;EPHX2;ACSL6;HSD17B4
KEGG_2021_Human,Nicotine addiction,3/40,0.0031496155661062,0.0347457370809493,0,0,11.157657657657658,64.27340661304308,GRIA2;GABRB1;GABRG1
KEGG_2021_Human,Ferroptosis,3/41,0.0033801421782035,0.0347457370809493,0,0,10.863486842105264,61.81147487813436,ACSL6;SLC7A11;SAT1
KEGG_2021_Human,Autophagy,5/137,0.0034432712422562,0.0347457370809493,0,0,5.260616730687153,29.83471093239739,MAPK10;GABARAPL2;GABARAPL1;DDIT4;BCL2
KEGG_2021_Human,Fluid shear stress and atherosclerosis,5/139,0.0036631234675439,0.0353571047736852,0,0,5.18157452175741,29.06572666532861,MAPK10;GSTM3;SDC2;BCL2;BMPR1B
KEGG_2021_Human,Diabetic cardiomyopathy,6/203,0.0039311525789329,0.0363631613551295,0,0,4.245814882816719,23.516815509100496,MAPK10;NDUFA8;COX7B;NDUFS3;NDUFA1;AGT
KEGG_2021_Human,Morphine addiction,4/91,0.0045657051352454,0.0405434616009797,0,0,6.355116148219596,34.24887953231609,GABRB1;ADCY2;PDE7B;GABRG1
KEGG_2021_Human,Pyruvate metabolism,3/47,0.0049793709366129,0.0415698812203897,0,0,9.379261363636363,49.73308049248166,LDHB;ALDH2;ME1
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,5/150,0.005055796364642,0.0415698812203897,0,0,4.785818358426421,25.303674057333318,PPP2R2C;BCL2;ADCY2;ADRB2;AGT
KEGG_2021_Human,cAMP signaling pathway,6/216,0.0053052959135944,0.0420634176006418,0,0,3.9803444782168182,20.85322265730517,MAPK10;GRIA2;ADCYAP1R1;PTCH1;ADCY2;ADRB2
KEGG_2021_Human,Circadian entrainment,4/97,0.0057224528159226,0.0429105349700329,0,0,5.943304007820137,30.6874048184915,GRIA2;ADCYAP1R1;PER3;ADCY2
KEGG_2021_Human,Non-alcoholic fatty liver disease,5/155,0.0057987209418963,0.0429105349700329,0,0,4.625117370892019,23.81989982159881,MAPK10;NDUFA8;COX7B;NDUFS3;NDUFA1
KEGG_2021_Human,Nitrogen metabolism,2/17,0.0067877563485638,0.0486090938510052,0,0,18.24183908045977,91.07484109599748,GLUD1;GLUL
KEGG_2021_Human,Chemical carcinogenesis,6/239,0.0085536388630603,0.0593408696124812,0,0,3.583234407816638,17.061206893519497,PAQR8;GSTM3;EPHX2;BCL2;ADCY2;ADRB2
KEGG_2021_Human,Glutamatergic synapse,4/114,0.0100179490066807,0.0673934751358524,0,0,5.020470438652257,23.111117615452965,GRM3;GRIA2;ADCY2;GLUL
KEGG_2021_Human,Parkinson disease,6/249,0.0103370985824978,0.0674951730974856,0,0,3.4340250415900533,15.700417608255698,MAPK10;NDUFA8;COX7B;PINK1;NDUFS3;NDUFA1
KEGG_2021_Human,Axon guidance,5/182,0.0111774811869369,0.0694115795846756,0,0,3.914219781968648,17.589932744578554,ABLIM1;ARHGEF12;PTCH1;BMPR1B;NEO1
KEGG_2021_Human,Histidine metabolism,2/22,0.011255931824542,0.0694115795846756,0,0,13.67793103448276,61.37096186020985,ALDH2;ASPA
KEGG_2021_Human,Sphingolipid signaling pathway,4/119,0.0115924022487181,0.0695544134923089,0,0,4.800972940103375,21.39988258374504,MAPK10;PPP2R2C;BCL2;S1PR1
KEGG_2021_Human,Renin secretion,3/69,0.0143136003926836,0.0836215601888362,0,0,6.2458964646464645,26.523481135052304,ADCYAP1R1;ADRB2;AGT
KEGG_2021_Human,Adherens junction,3/71,0.0154498449434806,0.0866115549253038,0,0,6.061580882352941,25.27773977548124,PTPRM;CTNNA2;WASF3
