Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),20/482,0.0013791276755532,0.0464989668987196,0,0,2.234162961925765,14.714876673628106,XBP1;ANXA1;PLK2;SIAH2;CAV1;F2R;SOD2;EGFR;HSP90B1;AQP1;VEGFA;SOCS2;DNAJA1;CCND2;PTPRZ1;MDK;MYC;PDPN;CASP2;CD44
GO_Biological_Process_2023,Adipose Tissue Development (GO:0060612),3/12,0.0014305463231365,0.0475895076830096,0,0,16.83848797250859,110.28702553692062,XBP1;NAMPT;SH3PXD2B
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),15/316,0.001485508867414,0.0487676924236577,0,0,2.5590231144412243,16.66435313134161,TMOD1;APP;TPM4;TNFAIP6;ACTN1;SIAH2;TPM2;TPM1;FBLN5;CORO1C;FKBP1A;CLIP3;LOX;TAGLN2;VIM
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),11/193,0.0015105845242573,0.0489264179360938,0,0,3.089893001735107,20.069654095389343,SMARCE1;CEBPB;NLGN1;CDK6;HEY1;CEBPD;MDK;ACTL6A;FLOT2;GATAD2B;YWHAG
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),4/26,0.0015295633663388,0.0489264179360938,0,0,9.202255109231851,59.65613064638276,CEBPB;PLSCR1;HP;ANO6
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),6/65,0.0016791603486936,0.0530317097467165,0,0,5.163988553819062,32.9951055498979,APP;CCND2;PSRC1;PROX1;EGFR;CDC25B
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),17/387,0.0017057778825319,0.0531989477114648,0,0,2.3635135135135137,15.064406526103474,SMARCE1;WWTR1;CEBPB;NMB;XBP1;CAV1;SERPINE1;ACTL6A;F2R;VEGFA;FABP5;MDK;GLIPR2;PDPN;SPP1;GNAS;B4GALT5
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),4/27,0.0017681654410627,0.0537996679933103,0,0,8.801707673295136,55.78357505974152,IQGAP1;PTPN12;EGFR;ZFP36L2
GO_Biological_Process_2023,Respiratory Tube Development (GO:0030323),4/27,0.0017681654410627,0.0537996679933103,0,0,8.801707673295136,55.78357505974152,PDPN;CHI3L1;PROX1;VEGFA
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),12/228,0.0018461161360155,0.0554946958958899,0,0,2.842714746408678,17.89395473678964,XBP1;SERPINE1;SPP1;ADAM9;MSN;AHR;ATP1A1;VIM;GBP2;EGFR;AQP1;GBP3
