Ensembl Gene ID,Gene Name,log2(Fold Change),adjusted p,biotype,direction
ENSG00000091127,PUS7,0.845170374325635,0.0421780251394223,protein_coding,Upregulated
ENSG00000236552,RPL13AP5,0.844906179559723,0.010824987032924,processed_pseudogene,Upregulated
ENSG00000225616,AL138785.1,0.844384185794274,0.0101832501330419,processed_pseudogene,Upregulated
ENSG00000277791,PSMB3,0.844366784875677,0.000736408256394404,protein_coding,Upregulated
ENSG00000111640,GAPDH,0.843203196562312,0.0164211549312313,protein_coding,Upregulated
ENSG00000123352,SPATS2,0.843127842451391,0.0130700971008246,protein_coding,Upregulated
ENSG00000186468,RPS23,0.842582010519341,0.00728119295047169,protein_coding,Upregulated
ENSG00000105750,ZNF85,0.842204085285904,0.0381851453453105,protein_coding,Upregulated
ENSG00000141985,SH3GL1,0.841408501700288,0.00768999863780563,protein_coding,Upregulated
ENSG00000218208,RPS27AP11,0.841278915904726,0.0171402172096997,processed_pseudogene,Upregulated
ENSG00000162627,SNX7,0.840580630799434,0.0415892215053634,protein_coding,Upregulated
ENSG00000115946,PNO1,0.839183596380703,0.000348608517012261,protein_coding,Upregulated
ENSG00000243663,RPS4XP14,0.837852785119643,0.0201327263116901,processed_pseudogene,Upregulated
ENSG00000253626,EIF5AL1,0.836488273039409,0.0367004838139153,protein_coding,Upregulated
ENSG00000213383,AC104297.1,0.835975839292093,0.0452661857706362,processed_pseudogene,Upregulated
ENSG00000166794,PPIB,0.835724546622964,0.00201979428612818,protein_coding,Upregulated
ENSG00000267454,ZNF582-AS1,0.835429402918445,0.00618901473889694,lincRNA,Upregulated
ENSG00000164163,ABCE1,0.833473634191042,0.00347435872355403,protein_coding,Upregulated
ENSG00000104738,MCM4,0.832890946839046,0.0121542229952778,protein_coding,Upregulated
ENSG00000167658,EEF2,0.832642728994325,0.00384156954230528,protein_coding,Upregulated
ENSG00000182774,RPS17,0.831504748302924,0.00222610409721997,protein_coding,Upregulated
ENSG00000254999,BRK1,0.831036181396661,0.00178616069928328,protein_coding,Upregulated
ENSG00000187514,PTMA,0.830761643264575,0.00366523557646181,protein_coding,Upregulated
ENSG00000147400,CETN2,0.830552570930284,0.0204945154910853,protein_coding,Upregulated
ENSG00000176476,SGF29,0.830221593566561,0.0427978180284163,protein_coding,Upregulated
ENSG00000132603,NIP7,0.829504198289999,0.0154898201969384,protein_coding,Upregulated
ENSG00000130816,DNMT1,0.829458784170229,0.00368529886151423,protein_coding,Upregulated
ENSG00000181524,RPL24P4,0.828461390530676,0.00378173863482344,processed_pseudogene,Upregulated
ENSG00000105821,DNAJC2,0.828237534385264,0.00636726058216194,protein_coding,Upregulated
ENSG00000197008,ZNF138,0.82744123749914,0.017641822996251,protein_coding,Upregulated
ENSG00000184220,CMSS1,0.827096962453016,0.00752392877543738,protein_coding,Upregulated
ENSG00000106588,PSMA2,0.826871549330004,0.0135349551351774,protein_coding,Upregulated
ENSG00000091436,MAP3K20,0.826783026274292,0.0102129445830458,protein_coding,Upregulated
ENSG00000158406,HIST1H4H,0.825484731541479,0.0406776835433153,protein_coding,Upregulated
ENSG00000172809,RPL38,0.825482722834174,0.00286339483782246,protein_coding,Upregulated
ENSG00000068885,IFT80,0.824595942731235,0.0488502922329424,protein_coding,Upregulated
ENSG00000226723,AL513175.1,0.824468110552833,0.0317900053143893,processed_pseudogene,Upregulated
ENSG00000272686,AC006333.2,0.823596107805355,0.00470238950745789,antisense_RNA,Upregulated
ENSG00000168615,ADAM9,0.822160496640708,0.0132896026654194,protein_coding,Upregulated
ENSG00000074071,MRPS34,0.821642945888165,0.00235178702156977,protein_coding,Upregulated
ENSG00000175792,RUVBL1,0.820523702785803,0.0102847865004089,protein_coding,Upregulated
ENSG00000224578,HNRNPA1P48,0.818999080922535,0.019351088819037,transcribed_processed_pseudogene,Upregulated
ENSG00000136908,DPM2,0.818710826777559,0.00955425435854766,protein_coding,Upregulated
ENSG00000172531,PPP1CA,0.818591736179365,0.00732192565198456,protein_coding,Upregulated
ENSG00000235105,AL356968.2,0.817230200273383,0.0223873975943022,processed_pseudogene,Upregulated
ENSG00000101856,PGRMC1,0.817037024283871,0.0347007827755585,protein_coding,Upregulated
ENSG00000180211,FO393411.1,0.816733217062372,0.011736792154919,processed_pseudogene,Upregulated
ENSG00000167397,VKORC1,0.816582077403736,0.0119775374607601,protein_coding,Upregulated
ENSG00000123136,DDX39A,0.81574926845433,0.0037019626721162,protein_coding,Upregulated
ENSG00000142669,SH3BGRL3,0.814638224781479,0.0366643829662525,protein_coding,Upregulated
ENSG00000099331,MYO9B,0.813240414006348,0.0201491192248303,protein_coding,Upregulated
ENSG00000215349,MRPL3P1,0.811637021627636,0.0231903756022695,processed_pseudogene,Upregulated
ENSG00000142541,RPL13A,0.809797160830963,0.00674328203815372,protein_coding,Upregulated
ENSG00000161970,RPL26,0.807259757264168,0.00547588881607896,protein_coding,Upregulated
ENSG00000136270,TBRG4,0.806282196160924,0.0110988458251751,protein_coding,Upregulated
ENSG00000236264,RPL26P30,0.805447596582428,0.0439871044817235,transcribed_processed_pseudogene,Upregulated
ENSG00000198301,SDAD1,0.80465387515436,0.000453748922958314,protein_coding,Upregulated
ENSG00000063177,RPL18,0.802995040532224,0.00736244579613216,protein_coding,Upregulated
ENSG00000235552,AP005202.1,0.802544660396275,0.0337064532198132,transcribed_processed_pseudogene,Upregulated
ENSG00000119203,CPSF3,0.801249736631323,0.000963702297431135,protein_coding,Upregulated
ENSG00000090674,MCOLN1,0.800485392893779,0.00432541539636116,protein_coding,Upregulated
ENSG00000232677,LINC00665,0.800370152528886,0.0143340973262022,lincRNA,Upregulated
ENSG00000167081,PBX3,0.799462318627655,0.0314508840675403,protein_coding,Upregulated
ENSG00000109475,RPL34,0.797734799809106,0.00453635786430847,protein_coding,Upregulated
ENSG00000228205,AC131235.1,0.797700902437557,0.0233043140148034,processed_pseudogene,Upregulated
ENSG00000088832,FKBP1A,0.796953307418486,0.001154518751688,protein_coding,Upregulated
ENSG00000100749,VRK1,0.796753565795424,0.0241601394466027,protein_coding,Upregulated
ENSG00000125743,SNRPD2,0.795169921707667,0.00832295873211793,protein_coding,Upregulated
ENSG00000213613,RPL11P3,0.793685476817648,0.00879885344107833,processed_pseudogene,Upregulated
ENSG00000139263,LRIG3,0.792991960798572,0.0203619309689045,protein_coding,Upregulated
ENSG00000122335,SERAC1,0.792735556322959,0.000195080021071077,protein_coding,Upregulated
ENSG00000170889,RPS9,0.792320739713618,0.0110493129156662,protein_coding,Upregulated
ENSG00000178921,PFAS,0.792023377975895,0.000764023278683569,protein_coding,Upregulated
ENSG00000147140,NONO,0.790920176730064,5.06695152536882e-05,protein_coding,Upregulated
ENSG00000229638,RPL4P4,0.790499703649263,0.00451590252548598,processed_pseudogene,Upregulated
ENSG00000172172,MRPL13,0.790134770730093,0.0046414539265095,protein_coding,Upregulated
ENSG00000101773,RBBP8,0.789085379654001,0.019162499711248,protein_coding,Upregulated
ENSG00000198498,TMA16,0.788553847291918,0.0472852580834221,protein_coding,Upregulated
ENSG00000183161,FANCF,0.786412694051801,0.0348781138815503,protein_coding,Upregulated
ENSG00000130147,SH3BP4,0.785553284265777,0.0346746497157448,protein_coding,Upregulated
ENSG00000232472,EEF1B2P3,0.784776602885394,0.0217913792903337,processed_pseudogene,Upregulated
ENSG00000232176,AL161909.1,0.783515231983537,0.00641409563207292,processed_pseudogene,Upregulated
ENSG00000227890,PSMA2P3,0.783412987606566,0.048299204785197,processed_pseudogene,Upregulated
ENSG00000010219,DYRK4,0.782806500583704,0.00855714927331903,protein_coding,Upregulated
ENSG00000240311,AC004224.1,0.782123835219381,0.0279521697681348,processed_pseudogene,Upregulated
ENSG00000272994,AC012360.3,0.780596951967189,0.0339899416895601,lincRNA,Upregulated
ENSG00000101444,AHCY,0.780023101484235,0.0161737474977546,protein_coding,Upregulated
ENSG00000181817,LSM10,0.779334268274747,0.029860216363945,protein_coding,Upregulated
ENSG00000213212,NCLP1,0.778630876261229,0.00870666597948098,processed_pseudogene,Upregulated
ENSG00000111581,NUP107,0.778022290542367,0.00170310948469187,protein_coding,Upregulated
ENSG00000124207,CSE1L,0.776715341565966,0.00172736220163843,protein_coding,Upregulated
ENSG00000122779,TRIM24,0.776469762704229,0.0131710621691186,protein_coding,Upregulated
ENSG00000235297,AC008021.1,0.775230251463443,0.0436231993824861,processed_pseudogene,Upregulated
ENSG00000116221,MRPL37,0.775200840465146,0.00302811176577148,protein_coding,Upregulated
ENSG00000241127,YAE1D1,0.774968596840221,0.00193598564231655,protein_coding,Upregulated
ENSG00000215311,NPM1P12,0.770702697366279,0.0170257866352598,processed_pseudogene,Upregulated
ENSG00000169085,C8orf46,0.769478065728492,0.019549377306959,protein_coding,Upregulated
ENSG00000125691,RPL23,0.768130367547117,0.0122775085742206,protein_coding,Upregulated
ENSG00000188976,NOC2L,0.768097140095369,0.0185992564125297,protein_coding,Upregulated
ENSG00000105197,TIMM50,0.766207073613403,0.00024506257455681,protein_coding,Upregulated
ENSG00000237350,CDC42P6,0.765282219776923,0.0045941528602558,processed_pseudogene,Upregulated
ENSG00000263781,AC024619.4,0.764752979079552,0.043659639597649,processed_pseudogene,Upregulated
ENSG00000233837,EIF3LP2,0.76391326735927,0.0450607038849938,processed_pseudogene,Upregulated
ENSG00000115128,SF3B6,0.763708378462889,0.00379506699920025,protein_coding,Upregulated
ENSG00000176022,B3GALT6,0.763273083596891,0.0231902589099029,protein_coding,Upregulated
ENSG00000230989,HSBP1,0.760770274357858,0.000177627471789258,protein_coding,Upregulated
ENSG00000231767,AL136454.1,0.760700442216375,0.0346600696212091,processed_pseudogene,Upregulated
ENSG00000148120,C9orf3,0.759631202398291,0.00868392264274734,protein_coding,Upregulated
ENSG00000178397,FAM220A,0.758587086139605,0.00166252296131033,protein_coding,Upregulated
ENSG00000196290,NIF3L1,0.75645794041145,0.00120951829392573,protein_coding,Upregulated
ENSG00000225093,RPL3P7,0.75627174492064,0.0231217249652287,processed_pseudogene,Upregulated
ENSG00000185088,RPS27L,0.755337384461066,0.0113074190511773,protein_coding,Upregulated
ENSG00000140848,CPNE2,0.755146888511428,0.00430630556980129,protein_coding,Upregulated
ENSG00000170515,PA2G4,0.753283091951463,7.37342349108018e-05,protein_coding,Upregulated
ENSG00000225558,UBE2D3P2,0.752134050762331,0.00323619608779429,processed_pseudogene,Upregulated
ENSG00000137154,RPS6,0.750758178766808,0.0144790620552888,protein_coding,Upregulated
ENSG00000163479,SSR2,0.750167048091797,0.00148826808075138,protein_coding,Upregulated
ENSG00000146731,CCT6A,0.747672617095771,0.000669396862318012,protein_coding,Upregulated
ENSG00000100228,RAB36,0.746675925128957,0.0343116644902148,protein_coding,Upregulated
ENSG00000172936,MYD88,0.745963041543978,0.0110988458251751,protein_coding,Upregulated
ENSG00000197157,SND1,0.745580408764788,0.0006470305592549,protein_coding,Upregulated
ENSG00000160688,FLAD1,0.745131480521098,0.00832379126005062,protein_coding,Upregulated
ENSG00000132646,PCNA,0.744648552732495,0.00455618144967122,protein_coding,Upregulated
ENSG00000213178,AC074033.1,0.743780898707725,0.0219783208862136,processed_pseudogene,Upregulated
ENSG00000213790,OLA1P1,0.743628274047907,0.00717185075442436,processed_pseudogene,Upregulated
ENSG00000127947,PTPN12,0.742856560462792,0.00785380399599547,protein_coding,Upregulated
ENSG00000181163,NPM1,0.742164193526855,0.00245357664606787,protein_coding,Upregulated
ENSG00000174444,RPL4,0.739628671769429,0.00468840140744313,protein_coding,Upregulated
ENSG00000177954,RPS27,0.73957298598084,0.0123964545761189,protein_coding,Upregulated
ENSG00000138085,ATRAID,0.739509430483998,0.00200628498769555,protein_coding,Upregulated
ENSG00000106330,MOSPD3,0.739239955166262,0.0280870726789552,protein_coding,Upregulated
ENSG00000104408,EIF3E,0.738367635833742,0.0194050282606488,protein_coding,Upregulated
ENSG00000092841,MYL6,0.736969048657727,0.0173609757564444,protein_coding,Upregulated
ENSG00000115053,NCL,0.736913898790273,1.81560558019355e-05,protein_coding,Upregulated
ENSG00000143436,MRPL9,0.735118698516377,0.00624401850187212,protein_coding,Upregulated
ENSG00000118680,MYL12B,0.733154383054675,0.00468209399302165,protein_coding,Upregulated
ENSG00000116791,CRYZ,0.732264342402405,0.0388699288702866,protein_coding,Upregulated
ENSG00000198300,PEG3,0.731106516816137,0.00490262175064545,protein_coding,Upregulated
ENSG00000198034,RPS4X,0.730685305005431,0.015522590219462,protein_coding,Upregulated
ENSG00000158623,COPG2,0.729574971683804,1.88920849947461e-07,protein_coding,Upregulated
ENSG00000164978,NUDT2,0.729244834266862,0.0291420036366054,protein_coding,Upregulated
ENSG00000099341,PSMD8,0.728785400600612,0.00249628444140165,protein_coding,Upregulated
ENSG00000161999,JMJD8,0.727153756768238,0.0206786935701426,protein_coding,Upregulated
ENSG00000004864,SLC25A13,0.726733259809429,0.00834807511061109,protein_coding,Upregulated
ENSG00000137312,FLOT1,0.72625305963372,0.00585028062911818,protein_coding,Upregulated
ENSG00000163781,TOPBP1,0.726080932409331,0.000276895512148315,protein_coding,Upregulated
ENSG00000105373,NOP53,0.726047988770157,0.0301737264980614,protein_coding,Upregulated
ENSG00000128534,LSM8,0.725753456351482,0.0267286027654258,protein_coding,Upregulated
ENSG00000175061,LRRC75A-AS1,0.725211086404806,0.0142225048099445,processed_transcript,Upregulated
ENSG00000171067,C11orf24,0.724801812737636,0.0132896026654194,protein_coding,Upregulated
ENSG00000075711,DLG1,0.723464873166431,0.0155097243650135,protein_coding,Upregulated
ENSG00000136888,ATP6V1G1,0.723119061438081,0.000861817380125694,protein_coding,Upregulated
ENSG00000167461,RAB8A,0.722683024890667,0.0134525531777878,protein_coding,Upregulated
ENSG00000025772,TOMM34,0.722680456800395,0.0421154997543793,protein_coding,Upregulated
ENSG00000130520,LSM4,0.722524374499865,0.0272423007127144,protein_coding,Upregulated
ENSG00000124275,MTRR,0.722092735910666,0.000540521047867595,protein_coding,Upregulated
ENSG00000170142,UBE2E1,0.721765960934003,0.000598650891020091,protein_coding,Upregulated
ENSG00000116473,RAP1A,0.721699323503475,0.00299107953108182,protein_coding,Upregulated
ENSG00000134686,PHC2,0.721686327919628,0.00635864151277668,protein_coding,Upregulated
ENSG00000106477,CEP41,0.721066941484091,0.0261892186266711,protein_coding,Upregulated
ENSG00000116251,RPL22,0.720514531439349,0.0162587560572169,protein_coding,Upregulated
ENSG00000214973,CHCHD3P3,0.719449323214635,0.0370531604543345,processed_pseudogene,Upregulated
ENSG00000168411,RFWD3,0.719209986040366,0.023780401214718,protein_coding,Upregulated
ENSG00000163029,SMC6,0.719076331914758,0.0327187184148849,protein_coding,Upregulated
ENSG00000134308,YWHAQ,0.719038362949334,0.00065277639126994,protein_coding,Upregulated
ENSG00000129480,DTD2,0.718606139004981,0.0191712387984622,protein_coding,Upregulated
ENSG00000164934,DCAF13,0.715550314339334,0.0291420036366054,protein_coding,Upregulated
ENSG00000179632,MAF1,0.715291214050032,0.00302713649241122,protein_coding,Upregulated
ENSG00000182307,C8orf33,0.715266266525284,0.000969220182346198,protein_coding,Upregulated
ENSG00000242372,EIF6,0.715205866840082,0.00323814068246974,protein_coding,Upregulated
ENSG00000166526,ZNF3,0.714952909428936,0.00265127000682417,protein_coding,Upregulated
ENSG00000084623,EIF3I,0.714774677390638,0.0118277077617292,protein_coding,Upregulated
ENSG00000148362,PAXX,0.714477886420896,0.00931197673216416,protein_coding,Upregulated
ENSG00000221983,UBA52,0.713993392275035,0.00964794707015049,protein_coding,Upregulated
ENSG00000145723,GIN1,0.713673216512165,0.0263575462277118,protein_coding,Upregulated
ENSG00000168090,COPS6,0.71219938659194,0.00500068490513237,protein_coding,Upregulated
ENSG00000138430,OLA1,0.71108636341362,0.00264262382484606,protein_coding,Upregulated
ENSG00000135211,TMEM60,0.71064179334458,0.00997210594371788,protein_coding,Upregulated
ENSG00000133250,ZNF414,0.710528546028361,0.0348861198029036,protein_coding,Upregulated
ENSG00000167515,TRAPPC2L,0.710448343767369,0.0362243642537633,protein_coding,Upregulated
ENSG00000141378,PTRH2,0.708728087473953,0.0250999671936194,protein_coding,Upregulated
ENSG00000081721,DUSP12,0.708347680185607,0.0230192181570438,protein_coding,Upregulated
ENSG00000175048,ZDHHC14,0.706537774861048,0.042033111332975,protein_coding,Upregulated
ENSG00000163382,NAXE,0.706425008512109,0.0113899237057246,protein_coding,Upregulated
ENSG00000168653,NDUFS5,0.705505969176045,0.0148568685836776,protein_coding,Upregulated
ENSG00000259956,RBM15B,0.704617802743737,0.00471397283665138,protein_coding,Upregulated
ENSG00000105258,POLR2I,0.704582140350293,0.0159211658379018,protein_coding,Upregulated
ENSG00000134419,RPS15A,0.704059951511747,0.0224290407508879,protein_coding,Upregulated
ENSG00000128708,HAT1,0.703383222692244,0.0256739572901243,protein_coding,Upregulated
ENSG00000158773,USF1,0.702179941606107,0.00343967365044006,protein_coding,Upregulated
ENSG00000134717,BTF3L4,0.70172768320657,0.000660039818317873,protein_coding,Upregulated
ENSG00000197756,RPL37A,0.701340455551709,0.0421418592172605,protein_coding,Upregulated
ENSG00000163170,BOLA3,0.701266854248103,0.0458888296967623,protein_coding,Upregulated
ENSG00000135404,CD63,0.70106225186697,0.0176287769602785,protein_coding,Upregulated
ENSG00000104679,R3HCC1,0.699895732563425,0.0432049762342351,protein_coding,Upregulated
ENSG00000108829,LRRC59,0.699186455711676,0.00744573781204002,protein_coding,Upregulated
ENSG00000119328,FAM206A,0.699028338482812,0.00212886126549738,protein_coding,Upregulated
ENSG00000138785,INTS12,0.697985778597596,0.00766167132258369,protein_coding,Upregulated
ENSG00000135441,BLOC1S1,0.697496039669516,0.0157793939215551,protein_coding,Upregulated
ENSG00000161036,LRWD1,0.697423506119604,0.0470751182266765,protein_coding,Upregulated
ENSG00000166128,RAB8B,0.694800932961276,0.00590905745162083,protein_coding,Upregulated
ENSG00000181788,SIAH2,0.694440723103458,0.0187222964650064,protein_coding,Upregulated
ENSG00000104320,NBN,0.693814798199253,0.0289148640020768,protein_coding,Upregulated
ENSG00000149273,RPS3,0.693707037519359,0.0382888046585897,protein_coding,Upregulated
ENSG00000136811,ODF2,0.693450957186264,0.0212624290699123,protein_coding,Upregulated
ENSG00000090266,NDUFB2,0.69162567370755,0.00468209399302165,protein_coding,Upregulated
ENSG00000168944,CEP120,0.691559244988897,0.0201491192248303,protein_coding,Upregulated
ENSG00000155755,TMEM237,0.691486856112385,0.000962151958398521,protein_coding,Upregulated
ENSG00000171863,RPS7,0.690962468448131,0.00868392264274734,protein_coding,Upregulated
ENSG00000119403,PHF19,0.690471614899964,0.0349885701617794,protein_coding,Upregulated
ENSG00000124733,MEA1,0.690333193033529,0.0174607585901409,protein_coding,Upregulated
ENSG00000166226,CCT2,0.688257303035849,0.000404144427929725,protein_coding,Upregulated
ENSG00000254986,DPP3,0.685394177036013,0.0157859797268492,protein_coding,Upregulated
ENSG00000167085,PHB,0.683334383135451,0.0109862415033635,protein_coding,Upregulated
ENSG00000235238,SUMO2P1,0.683156133772891,0.0261342441390726,processed_pseudogene,Upregulated
ENSG00000130811,EIF3G,0.682922010856498,0.032194568948237,protein_coding,Upregulated
ENSG00000074842,MYDGF,0.682276904322075,0.0183759474446121,protein_coding,Upregulated
ENSG00000174021,GNG5,0.682150939982669,0.0231201936248168,protein_coding,Upregulated
ENSG00000241547,ACTG1P20,0.6819687056558,0.035391795181555,processed_pseudogene,Upregulated
ENSG00000224032,EPB41L4A-AS1,0.680502448468904,0.047831361468841,lincRNA,Upregulated
ENSG00000136161,RCBTB2,0.67983661150281,0.0133458982934422,protein_coding,Upregulated
ENSG00000283041,AC008038.1,0.679060023413424,0.0418674759970893,processed_pseudogene,Upregulated
ENSG00000145050,MANF,0.678348328800991,0.0390072869533142,protein_coding,Upregulated
ENSG00000196262,PPIA,0.678325471130467,0.00017260224633907,protein_coding,Upregulated
ENSG00000184900,SUMO3,0.678252614403908,0.000939185641822604,protein_coding,Upregulated
ENSG00000179409,GEMIN4,0.678139597958496,0.0491412978999642,protein_coding,Upregulated
ENSG00000139433,GLTP,0.677420064729959,0.0432670310133683,protein_coding,Upregulated
ENSG00000006530,AGK,0.677335075988442,0.00065277639126994,protein_coding,Upregulated
ENSG00000145592,RPL37,0.677160645177555,0.0203186872188018,protein_coding,Upregulated
ENSG00000182952,HMGN4,0.677145091192565,0.0196594799328572,protein_coding,Upregulated
ENSG00000156345,CDK20,0.676414929929797,0.00967442786394269,protein_coding,Upregulated
ENSG00000127184,COX7C,0.674908868641515,0.00821691642277161,protein_coding,Upregulated
ENSG00000090263,MRPS33,0.674528657837407,0.00265254594744416,protein_coding,Upregulated
ENSG00000102218,RP2,0.674227012635959,0.0215898947977398,protein_coding,Upregulated
ENSG00000116161,CACYBP,0.674201671752985,0.0251299424396072,protein_coding,Upregulated
ENSG00000117543,DPH5,0.674106711030821,0.044102303476344,protein_coding,Upregulated
ENSG00000158042,MRPL17,0.673219609554171,0.0311716946867005,protein_coding,Upregulated
ENSG00000171530,TBCA,0.671644801590358,0.0242967663943126,protein_coding,Upregulated
ENSG00000165675,ENOX2,0.671324257723246,0.0324142150171202,protein_coding,Upregulated
ENSG00000178966,RMI1,0.670878243554912,0.00953178514158359,protein_coding,Upregulated
ENSG00000128692,EIF2S2P4,0.670790264275876,0.0452968527638019,processed_pseudogene,Upregulated
ENSG00000183207,RUVBL2,0.6664414189723,0.0441550283415755,protein_coding,Upregulated
ENSG00000102225,CDK16,0.664137004245583,0.023341746312187,protein_coding,Upregulated
ENSG00000261455,LINC01003,0.662799273755551,0.0352749949114647,lincRNA,Upregulated
ENSG00000136522,MRPL47,0.662734436416945,0.0256739572901243,protein_coding,Upregulated
ENSG00000146263,MMS22L,0.66273311876875,0.0370531604543345,protein_coding,Upregulated
ENSG00000122783,C7orf49,0.662411489678696,0.00977922358864986,protein_coding,Upregulated
ENSG00000159199,ATP5G1,0.661629361171117,0.0156670924122402,protein_coding,Upregulated
ENSG00000070785,EIF2B3,0.660979004681383,0.00406366242139349,protein_coding,Upregulated
ENSG00000198856,OSTC,0.66049006728797,0.0291420036366054,protein_coding,Upregulated
ENSG00000232004,CAP1P2,0.660366809366939,0.0399007153530948,processed_pseudogene,Upregulated
ENSG00000143621,ILF2,0.659915559949309,0.00456492665942251,protein_coding,Upregulated
ENSG00000143947,RPS27A,0.659482232663075,0.00803539203327702,protein_coding,Upregulated
ENSG00000116030,SUMO1,0.659409018097699,0.0483080132351256,protein_coding,Upregulated
ENSG00000068366,ACSL4,0.657889639311417,0.0360159577472633,protein_coding,Upregulated
ENSG00000114942,EEF1B2,0.657113681017756,0.0225438853935277,protein_coding,Upregulated
ENSG00000008988,RPS20,0.657044760840668,0.00763674445639752,protein_coding,Upregulated
ENSG00000107223,EDF1,0.656627514840475,0.00381436376045789,protein_coding,Upregulated
ENSG00000107798,LIPA,0.656151088263562,0.0408435586240985,protein_coding,Upregulated
ENSG00000213281,NRAS,0.656120058629787,0.000922941603113484,protein_coding,Upregulated
ENSG00000005075,POLR2J,0.655883043583204,0.0124598370761911,protein_coding,Upregulated
ENSG00000144867,SRPRB,0.654757840796415,0.0144762630156129,protein_coding,Upregulated
ENSG00000167862,MRPL58,0.653543431760391,0.014495331146668,protein_coding,Upregulated
ENSG00000077514,POLD3,0.653403755418186,0.00862923144452765,protein_coding,Upregulated
ENSG00000232388,SMIM26,0.65247568348971,0.0271173157093561,protein_coding,Upregulated
ENSG00000136451,VEZF1,0.651784764168577,0.000124323222178923,protein_coding,Upregulated
ENSG00000251593,MSNP1,0.649158777380198,0.0373916045572996,processed_pseudogene,Upregulated
ENSG00000167325,RRM1,0.649000971347318,0.00915467648226617,protein_coding,Upregulated
ENSG00000089063,TMEM230,0.648292828536392,0.00288583405420034,protein_coding,Upregulated
ENSG00000159063,ALG8,0.6481146888479,0.00223643124178771,protein_coding,Upregulated
ENSG00000140575,IQGAP1,0.647311816639463,0.0226250419256768,protein_coding,Upregulated
ENSG00000108883,EFTUD2,0.64666079374733,0.011058324216188,protein_coding,Upregulated
ENSG00000065548,ZC3H15,0.646639805345935,0.00752392877543738,protein_coding,Upregulated
ENSG00000205707,ETFRF1,0.646121672596898,0.0380982256200831,protein_coding,Upregulated
ENSG00000146701,MDH2,0.645870097499363,0.00767750519689973,protein_coding,Upregulated
ENSG00000148484,RSU1,0.645735620448202,0.0134212113341968,protein_coding,Upregulated
ENSG00000147677,EIF3H,0.645523272321077,0.00176410862491129,protein_coding,Upregulated
ENSG00000122034,GTF3A,0.644900551359988,0.0134212113341968,protein_coding,Upregulated
ENSG00000110880,CORO1C,0.644285633587386,0.0394257195322241,protein_coding,Upregulated
ENSG00000162961,DPY30,0.644165484915478,0.0159522975495632,protein_coding,Upregulated
ENSG00000245910,SNHG6,0.643924412787513,0.00368458392413496,processed_transcript,Upregulated
ENSG00000241468,ATP5J2,0.642919785291263,0.0343205944808986,protein_coding,Upregulated
ENSG00000141076,UTP4,0.641299913754011,0.00746378259913129,protein_coding,Upregulated
ENSG00000133112,TPT1,0.641277324409101,0.0337967640154501,protein_coding,Upregulated
ENSG00000225022,UBE2D3P1,0.640810889857715,0.00129188310700743,processed_pseudogene,Upregulated
ENSG00000117862,TXNDC12,0.640007840209453,0.0163679026975942,protein_coding,Upregulated
ENSG00000224550,AC114491.1,0.639815892634255,0.0458888296967623,processed_pseudogene,Upregulated
ENSG00000011304,PTBP1,0.638412686766864,0.00673388205235438,protein_coding,Upregulated
ENSG00000155438,NIFK,0.637968104424528,0.0382932279096129,protein_coding,Upregulated
ENSG00000166797,FAM96A,0.637596886658239,0.000669396862318012,protein_coding,Upregulated
ENSG00000147669,POLR2K,0.636414190267145,0.0362304252737698,protein_coding,Upregulated
ENSG00000164338,UTP15,0.635723216459816,0.0134525531777878,protein_coding,Upregulated
ENSG00000100353,EIF3D,0.635669644988788,0.00206623293197156,protein_coding,Upregulated
ENSG00000138495,COX17,0.635303498427238,0.0187849597505129,protein_coding,Upregulated
ENSG00000130826,DKC1,0.634289071691441,0.0148537971284827,protein_coding,Upregulated
ENSG00000085662,AKR1B1,0.633930651655712,0.0131124760264993,protein_coding,Upregulated
ENSG00000114744,COMMD2,0.63373985104505,0.0217563539179175,protein_coding,Upregulated
ENSG00000123562,MORF4L2,0.633078801417619,0.00152519327326053,protein_coding,Upregulated
ENSG00000174780,SRP72,0.630373948172534,0.000443892791797204,protein_coding,Upregulated
ENSG00000108788,MLX,0.629988932054231,0.0100816457868884,protein_coding,Upregulated
ENSG00000068784,SRBD1,0.629346397248552,0.0484036490413562,protein_coding,Upregulated
ENSG00000135624,CCT7,0.627986339927452,0.0075028328301506,protein_coding,Upregulated
ENSG00000156928,MALSU1,0.627309202220721,0.0284535065277624,protein_coding,Upregulated
ENSG00000126261,UBA2,0.626927694052952,0.00149952225015873,protein_coding,Upregulated
ENSG00000213024,NUP62,0.625926147794997,0.0131099066878426,protein_coding,Upregulated
ENSG00000113583,C5orf15,0.625681484439172,0.00747997786529956,protein_coding,Upregulated
ENSG00000139687,RB1,0.62531666181522,0.00323814068246974,protein_coding,Upregulated
ENSG00000168288,MMADHC,0.625274595157259,0.0384378673048309,protein_coding,Upregulated
ENSG00000263753,LINC00667,0.624562688988607,0.028496726445037,lincRNA,Upregulated
ENSG00000144034,TPRKB,0.624400959765889,0.0481525284293843,protein_coding,Upregulated
ENSG00000181789,COPG1,0.624038422126288,0.00317976438581816,protein_coding,Upregulated
ENSG00000169221,TBC1D10B,0.622004793961093,0.0127201297574504,protein_coding,Upregulated
ENSG00000100316,RPL3,0.62131202661222,0.0378343312305623,protein_coding,Upregulated
ENSG00000138382,METTL5,0.621028750251495,0.0127011233221316,protein_coding,Upregulated
